fprs,tprs
0.0,0.0
0.0,0.03805496828752643
0.0,0.03805496828752643
0.0,0.03805496828752643
0.0,0.03805496828752643
0.0,0.03805496828752643
0.0,0.03805496828752643
0.0,0.03805496828752643
0.0,0.040169133192389
0.0,0.040169133192389
0.0,0.040169133192389
0.0,0.042283298097251586
0.0,0.042283298097251586
0.0,0.042283298097251586
0.0,0.042283298097251586
0.0,0.042283298097251586
0.0,0.042283298097251586
0.0,0.042283298097251586
0.0,0.03805496828752643
0.0,0.042283298097251586
0.0,0.03805496828752643
0.0,0.03805496828752643
0.0,0.02959830866807611
0.0,0.03171247357293869
0.0,0.035940803382663845
0.0,0.035940803382663845
0.0,0.035940803382663845
0.0,0.035940803382663845
0.0,0.035940803382663845
0.0,0.03805496828752643
0.0,0.03805496828752643
0.0,0.03805496828752643
0.0,0.03805496828752643
0.0,0.03805496828752643
0.0,0.03805496828752643
0.0,0.03805496828752643
0.0,0.03805496828752643
0.0,0.03805496828752643
0.0,0.03805496828752643
0.0,0.03805496828752643
0.0,0.04439746300211417
0.0,0.04439746300211417
0.0,0.04439746300211417
0.0,0.0507399577167019
0.0,0.0507399577167019
0.0,0.0507399577167019
0.0,0.0507399577167019
0.0,0.0507399577167019
0.0,0.0507399577167019
0.0,0.0507399577167019
0.0,0.052854122621564484
0.0,0.05496828752642706
0.0,0.05496828752642706
0.0,0.05496828752642706
0.0,0.05496828752642706
0.0,0.05496828752642706
0.0,0.05496828752642706
0.0,0.05919661733615222
0.0,0.05919661733615222
0.0,0.05919661733615222
0.0,0.0507399577167019
0.0,0.0507399577167019
0.0,0.0507399577167019
0.0,0.0507399577167019
0.0,0.04439746300211417
0.0,0.04439746300211417
0.0,0.04439746300211417
0.0,0.04439746300211417
0.0,0.04439746300211417
0.0,0.04439746300211417
0.0,0.04439746300211417
0.0,0.04439746300211417
0.0,0.02959830866807611
0.0,0.04439746300211417
0.0,0.04439746300211417
0.0,0.048625792811839326
0.0,0.048625792811839326
0.0,0.048625792811839326
0.0,0.048625792811839326
0.0,0.048625792811839326
0.0,0.048625792811839326
0.0,0.048625792811839326
0.0,0.04439746300211417
0.0,0.02959830866807611
0.0,0.0021141649048625794
0.0,0.02748414376321353
0.0,0.008456659619450317
0.0,0.008456659619450317
0.0,0.008456659619450317
0.0,0.008456659619450317
0.0,0.008456659619450317
0.0,0.008456659619450317
0.0,0.008456659619450317
0.0,0.008456659619450317
0.0,0.008456659619450317
0.0,0.010570824524312896
0.0,0.010570824524312896
0.0,0.012684989429175475
0.0,0.012684989429175475
0.0,0.012684989429175475
0.0,0.012684989429175475
0.0,0.012684989429175475
0.0,0.012684989429175475
0.0,0.006342494714587738
0.0,0.012684989429175475
0.0,0.006342494714587738
0.0,0.006342494714587738
0.0,0.02748414376321353
0.0,0.0021141649048625794
0.0,0.0021141649048625794
0.0,0.0021141649048625794
0.0,0.0021141649048625794
0.0,0.0021141649048625794
0.0,0.0021141649048625794
0.0,0.0021141649048625794
0.0,0.0021141649048625794
0.0,0.004228329809725159
0.0,0.004228329809725159
0.0,0.004228329809725159
0.0,0.004228329809725159
0.0,0.004228329809725159
0.0,0.004228329809725159
0.0,0.004228329809725159
0.0,0.006342494714587738
0.0,0.006342494714587738
0.0,0.012684989429175475
0.0,0.008456659619450317
0.0,0.014799154334038054
0.0,0.019027484143763214
0.0,0.019027484143763214
0.0,0.019027484143763214
0.0,0.019027484143763214
0.0,0.021141649048625793
0.0,0.023255813953488372
0.0,0.023255813953488372
0.0,0.023255813953488372
0.0,0.019027484143763214
0.0,0.012684989429175475
0.0,0.023255813953488372
0.0,0.023255813953488372
0.0,0.02536997885835095
0.0,0.02536997885835095
0.0,0.02536997885835095
0.0,0.02536997885835095
0.0,0.02748414376321353
0.0,0.02748414376321353
0.0,0.023255813953488372
0.0,0.019027484143763214
0.0,0.023255813953488372
0.0,0.019027484143763214
0.0,0.019027484143763214
0.0,0.014799154334038054
0.0,0.014799154334038054
0.0,0.014799154334038054
0.0,0.014799154334038054
0.0,0.016913319238900635
0.0,0.016913319238900635
0.0,0.016913319238900635
0.0,0.019027484143763214
0.0,0.016913319238900635
0.0,0.019027484143763214
0.0,0.019027484143763214
0.0,0.019027484143763214
0.0,0.019027484143763214
0.0,0.019027484143763214
0.0,0.019027484143763214
0.0,0.019027484143763214
0.0,0.019027484143763214
0.0021008403361344537,0.0613107822410148
0.0021008403361344537,0.0613107822410148
0.0021008403361344537,0.0613107822410148
0.0021008403361344537,0.05919661733615222
0.0021008403361344537,0.05919661733615222
0.0021008403361344537,0.05919661733615222
0.0021008403361344537,0.05919661733615222
0.0021008403361344537,0.0613107822410148
0.0021008403361344537,0.05919661733615222
0.0021008403361344537,0.0613107822410148
0.0021008403361344537,0.06976744186046512
0.0021008403361344537,0.06342494714587738
0.0021008403361344537,0.06342494714587738
0.0021008403361344537,0.06342494714587738
0.0021008403361344537,0.06553911205073996
0.0021008403361344537,0.06553911205073996
0.0021008403361344537,0.06553911205073996
0.0021008403361344537,0.06765327695560254
0.0021008403361344537,0.06976744186046512
0.0021008403361344537,0.06976744186046512
0.0021008403361344537,0.05919661733615222
0.0021008403361344537,0.06342494714587738
0.0021008403361344537,0.05919661733615222
0.0021008403361344537,0.05919661733615222
0.0021008403361344537,0.05919661733615222
0.0021008403361344537,0.05919661733615222
